idx,iso3,spbleu,comet
2499,khm_deu,4.59,57.84
2500,khm_ell,5.41,63.49
2501,khm_eng,5.89,60.56
2502,khm_est,3.69,64.57
2503,khm_fas,4.78,58.98
2504,khm_fin,4.01,65.28
2505,khm_fra,6.8,56.04
2506,khm_glg,4.68,59.57
2507,khm_guj,5.18,62.72
2508,khm_heb,4.79,60.24
2509,khm_hin,5.17,49.92
2510,khm_hrv,3.93,63.1
2511,khm_hun,4.18,60.9
2512,khm_hye,5.2,64.62
2513,khm_ind,5.12,61.1
2514,khm_isl,3.54,61.73
2515,khm_ita,4.46,59.57
2516,khm_jav,3.22,65.87
2517,khm_jpn,4.08,64.24
2518,khm_kan,4.42,59.72
2519,khm_kat,4.76,61.32
2520,khm_kaz,3.88,64.83
2521,khm_kir,3.3,63.97
2522,khm_kor,3.83,61.4
2523,khm_lao,5.43,60.36
2524,khm_lav,4.15,63.63
2525,khm_lit,3.97,64.45
2526,khm_mal,4.7,60.63
2527,khm_mkd,4.53,61.79
2528,khm_msa,4.21,60.53
2529,khm_mya,3.47,65.92
2530,khm_nld,4.34,60.59
2531,khm_nob,3.99,61.83
2532,khm_npi,3.9,52.8
2533,khm_pan,4.94,59.19
2534,khm_pol,4.22,62.63
2535,khm_por,5.74,60.04
2536,khm_ron,5.2,60.83
2537,khm_rus,5.08,62.43
2538,khm_slk,3.77,62.49
2539,khm_slv,4.18,61.93
2540,khm_spa,4.25,58.59
2541,khm_srp,4.51,61.2
2542,khm_swe,5.13,61.05
2543,khm_swh,4.35,62.24
2544,khm_tam,5.23,65.68
2545,khm_tel,4.86,61.11
2546,khm_tgl,5.69,62.54
2547,khm_tha,7.23,60.04
2548,khm_tur,3.76,58.13
2549,khm_ukr,4.52,63.25
2550,khm_urd,4.04,56.84
2551,khm_uzb,4.68,66.25
2552,khm_vie,6.21,61.62
2553,khm_yue,4.84,61.91
2554,kir_afr,8.93,67.81
2555,kir_amh,6.81,66.79
2556,kir_ara,11.15,68.51
2557,kir_asm,5.76,63.69
2558,kir_azj,6.89,66.53
2559,kir_bel,8.89,74.84
2560,kir_ben,10.36,65.38
2561,kir_bos,8.19,71.77
2562,kir_bul,11.69,73.63
2563,kir_cat,11.4,68.79
2564,kir_ces,8.86,73.28
2565,kir_cmn,11.94,69.94
2566,kir_cym,9.64,66.13
2567,kir_dan,9.51,70.71
2568,kir_deu,9.86,66.67
2569,kir_ell,11.64,71.09
2570,kir_eng,10.98,69.96
2571,kir_est,7.76,72.15
2572,kir_fas,10.14,67.56
2573,kir_fin,8.66,72.86
2574,kir_fra,12.93,65.9
2575,kir_glg,9.49,68.42
2576,kir_guj,10.5,68.25
2577,kir_heb,10.88,68.5
2578,kir_hin,10.02,56.02
2579,kir_hrv,8.03,71.9
2580,kir_hun,9.1,67.66
2581,kir_hye,11.1,70.14
2582,kir_ind,9.4,72.03
2583,kir_isl,7.03,67.06
2584,kir_ita,9.77,69.62
2585,kir_jav,5.99,72.97
2586,kir_jpn,9.84,72.64
2587,kir_kan,10.07,65.29
2588,kir_kat,11.34,67.25
2589,kir_kaz,9.26,72.24
2590,kir_khm,7.04,64.24
2591,kir_kor,8.37,70.46
2592,kir_lao,9.48,67.13
2593,kir_lav,8.5,73.07
2594,kir_lit,8.26,73.32
2595,kir_mal,10.5,67.0
2596,kir_mkd,9.68,71.76
2597,kir_msa,8.33,70.05
2598,kir_mya,6.85,70.02
2599,kir_nld,9.27,68.99
2600,kir_nob,8.31,70.84
2601,kir_npi,8.37,57.85
2602,kir_pan,9.92,61.93
2603,kir_pol,8.42,73.09
2604,kir_por,11.69,69.92
2605,kir_ron,10.5,70.82
2606,kir_rus,9.87,73.51
2607,kir_slk,7.92,71.62
2608,kir_slv,8.21,71.15
2609,kir_spa,10.04,67.83
2610,kir_srp,8.56,71.13
2611,kir_swe,9.88,70.43
2612,kir_swh,8.12,67.7
2613,kir_tam,10.42,71.41
2614,kir_tel,11.73,66.97
2615,kir_tgl,10.08,69.61
2616,kir_tha,15.71,69.92
2617,kir_tur,9.27,67.22
2618,kir_ukr,10.02,74.22
2619,kir_urd,8.48,62.3
2620,kir_uzb,9.8,74.26
2621,kir_vie,11.02,72.31
2622,kir_yue,9.55,71.33
2623,kor_afr,20.81,81.3
2624,kor_amh,11.39,77.08
2625,kor_ara,22.11,81.85
2626,kor_asm,9.7,73.18
2627,kor_azj,13.15,81.16
2628,kor_bel,16.06,84.4
2629,kor_ben,18.01,78.58
2630,kor_bos,19.53,86.72
2631,kor_bul,25.88,86.54
2632,kor_cat,24.27,82.86
2633,kor_ces,20.79,86.71
2634,kor_cmn,23.79,84.97
2635,kor_cym,18.51,76.58
2636,kor_dan,24.85,86.0
2637,kor_deu,21.7,81.97
2638,kor_ell,22.02,84.78
2639,kor_eng,28.34,85.31
2640,kor_est,18.02,85.97
2641,kor_fas,20.88,83.39
2642,kor_fin,20.55,87.27
2643,kor_fra,28.49,81.52
2644,kor_glg,20.59,82.94
2645,kor_guj,18.55,81.21
2646,kor_heb,22.1,83.06
2647,kor_hin,20.52,70.79
2648,kor_hrv,19.43,86.87
2649,kor_hun,19.2,83.62
2650,kor_hye,19.26,83.12
2651,kor_ind,24.21,87.0
2652,kor_isl,15.56,79.66
2653,kor_ita,20.46,83.44
2654,kor_jav,12.3,82.78
2655,kor_jpn,21.79,87.76
2656,kor_kan,18.16,77.42
2657,kor_kat,19.26,79.65
2658,kor_kaz,16.66,84.43
2659,kor_khm,12.33,74.67
2660,kor_kir,13.88,81.22
2661,kor_lao,18.63,78.57
2662,kor_lav,18.29,85.84
2663,kor_lit,17.81,86.14
2664,kor_mal,18.42,79.71
2665,kor_mkd,20.17,84.19
2666,kor_msa,19.7,84.37
2667,kor_mya,11.09,80.21
2668,kor_nld,20.0,83.42
2669,kor_nob,18.36,85.15
2670,kor_npi,15.74,72.42
2671,kor_pan,17.53,74.0
2672,kor_pol,17.85,86.15
2673,kor_por,25.47,84.18
2674,kor_ron,23.56,85.04
2675,kor_rus,22.43,86.11
2676,kor_slk,18.5,85.98
2677,kor_slv,18.98,85.52
2678,kor_spa,19.69,82.16
2679,kor_srp,20.17,85.13
2680,kor_swe,24.47,86.0
2681,kor_swh,16.97,78.31
2682,kor_tam,20.44,83.86
2683,kor_tel,22.02,80.06
2684,kor_tgl,19.44,80.58
2685,kor_tha,28.91,84.5
2686,kor_tur,20.41,83.35
2687,kor_ukr,19.91,86.43
2688,kor_urd,14.59,75.34
2689,kor_uzb,17.83,84.31
2690,kor_vie,25.97,85.89
2691,kor_yue,21.42,86.28
2692,lao_afr,8.04,66.56
2693,lao_amh,5.0,67.97
2694,lao_ara,9.15,66.07
2695,lao_asm,4.67,65.13
2696,lao_azj,5.97,65.7
2697,lao_bel,7.18,72.21
2698,lao_ben,7.35,65.29
2699,lao_bos,8.13,69.82
2700,lao_bul,9.74,70.48
2701,lao_cat,9.81,66.71
2702,lao_ces,7.64,70.62
2703,lao_cmn,8.5,67.43
2704,lao_cym,9.77,66.17
2705,lao_dan,8.43,69.34
2706,lao_deu,8.42,64.95
2707,lao_ell,9.08,70.06
2708,lao_eng,10.84,68.05
2709,lao_est,6.69,71.39
2710,lao_fas,8.03,64.96
2711,lao_fin,7.03,71.63
2712,lao_fra,11.06,63.77
2713,lao_glg,7.7,66.38
2714,lao_guj,8.61,68.65
2715,lao_heb,8.77,66.88
2716,lao_hin,8.08,54.84
2717,lao_hrv,6.74,70.07
2718,lao_hun,7.29,66.72
2719,lao_hye,8.59,70.78
2720,lao_ind,9.47,69.32
2721,lao_isl,6.2,67.2
2722,lao_ita,8.38,67.37
2723,lao_jav,5.71,71.6
2724,lao_jpn,7.52,71.26
2725,lao_kan,7.31,65.3
2726,lao_kat,8.92,67.51
2727,lao_kaz,6.55,70.31
2728,lao_khm,6.47,63.95
2729,lao_kir,5.36,70.14
2730,lao_kor,6.86,69.62
2731,lao_lav,7.99,70.64
2732,lao_lit,7.01,71.39
2733,lao_mal,8.29,67.23
2734,lao_mkd,8.23,69.64
2735,lao_msa,8.42,67.09
2736,lao_mya,5.55,71.47
2737,lao_nld,7.75,66.98
2738,lao_nob,6.86,69.36
2739,lao_npi,6.61,58.59
2740,lao_pan,7.92,63.8
2741,lao_pol,6.94,69.58
2742,lao_por,9.7,66.63
2743,lao_ron,9.05,68.55
2744,lao_rus,9.18,70.35
2745,lao_slk,6.64,69.67
2746,lao_slv,6.57,68.8
2747,lao_spa,8.32,65.62
2748,lao_srp,7.4,68.62
2749,lao_swe,8.49,69.23
2750,lao_swh,7.22,67.5
2751,lao_tam,9.05,70.39
2752,lao_tel,8.91,66.77
2753,lao_tgl,9.15,68.82
2754,lao_tha,13.76,67.98
2755,lao_tur,7.33,65.33
2756,lao_ukr,7.25,70.38
2757,lao_urd,7.3,61.98
2758,lao_uzb,7.86,72.13
2759,lao_vie,10.76,69.23
2760,lao_yue,8.17,69.5
2761,lav_afr,20.86,76.67
2762,lav_amh,10.46,74.25
2763,lav_ara,20.48,77.37
2764,lav_asm,8.9,70.59
2765,lav_azj,12.11,76.25
2766,lav_bel,15.82,81.22
2767,lav_ben,16.62,75.25
2768,lav_bos,19.3,82.77
2769,lav_bul,24.96,82.48
2770,lav_cat,22.6,77.75
2771,lav_ces,20.51,83.19
2772,lav_cmn,21.06,79.83
2773,lav_cym,17.83,72.25
2774,lav_dan,22.06,81.0
2775,lav_deu,21.46,77.71
2776,lav_ell,20.89,80.53
2777,lav_eng,26.7,79.37
2778,lav_est,16.69,82.59
2779,lav_fas,18.87,77.53
2780,lav_fin,18.79,82.85
2781,lav_fra,26.21,75.79
2782,lav_glg,19.13,77.26
2783,lav_guj,17.59,77.79
2784,lav_heb,21.08,78.27
2785,lav_hin,18.16,66.38
2786,lav_hrv,17.31,82.21
2787,lav_hun,17.71,78.45
2788,lav_hye,19.4,80.16
2789,lav_ind,20.92,81.31
2790,lav_isl,14.31,75.48
2791,lav_ita,19.04,79.08
2792,lav_jav,11.22,79.62
2793,lav_jpn,17.6,82.58
2794,lav_kan,16.35,74.42
2795,lav_kat,18.76,77.27
2796,lav_kaz,16.44,81.47
2797,lav_khm,10.45,71.37
2798,lav_kir,13.34,78.05
2799,lav_kor,15.3,80.14
2800,lav_lao,17.44,74.19
2801,lav_lit,18.54,83.15
2802,lav_mal,16.38,75.37
2803,lav_mkd,20.37,80.81
2804,lav_msa,18.54,78.89
2805,lav_mya,10.39,77.43
2806,lav_nld,18.54,79.11
2807,lav_nob,17.61,80.48
2808,lav_npi,14.0,69.22
2809,lav_pan,16.69,72.12
2810,lav_pol,17.27,82.21
2811,lav_por,24.53,78.62
2812,lav_ron,22.59,80.46
2813,lav_rus,22.54,82.02
2814,lav_slk,19.28,82.32
2815,lav_slv,17.64,81.77
2816,lav_spa,18.23,76.46
2817,lav_srp,19.99,80.88
2818,lav_swe,22.99,80.73
2819,lav_swh,16.2,74.52
2820,lav_tam,18.1,80.3
2821,lav_tel,19.49,75.7
2822,lav_tgl,19.05,76.72
2823,lav_tha,25.48,79.19
2824,lav_tur,17.24,77.8
2825,lav_ukr,20.65,82.19
2826,lav_urd,14.28,71.79
2827,lav_uzb,16.62,81.81
2828,lav_vie,22.47,80.42
2829,lav_yue,18.26,80.7
2830,lit_afr,17.95,74.53
2831,lit_amh,10.36,73.83
2832,lit_ara,18.11,75.96
2833,lit_asm,8.17,70.15
2834,lit_azj,11.28,74.97
2835,lit_bel,14.34,79.73
2836,lit_ben,15.16,73.89
2837,lit_bos,16.89,81.58
2838,lit_bul,22.0,80.84
2839,lit_cat,19.66,75.72
2840,lit_ces,17.63,81.65
2841,lit_cmn,19.76,78.53
2842,lit_cym,16.47,70.74
2843,lit_dan,19.34,79.55
2844,lit_deu,18.72,75.71
2845,lit_ell,18.78,79.84
2846,lit_eng,22.98,77.28
2847,lit_est,14.58,80.69
2848,lit_fas,17.67,76.28
2849,lit_fin,16.69,81.79
2850,lit_fra,22.99,73.62
2851,lit_glg,16.83,75.39
2852,lit_guj,15.93,76.59
2853,lit_heb,18.79,75.92
2854,lit_hin,16.32,65.05
2855,lit_hrv,15.79,80.96
2856,lit_hun,15.17,77.22
2857,lit_hye,17.87,79.15
2858,lit_ind,18.84,79.46
2859,lit_isl,12.39,74.12
2860,lit_ita,17.46,77.61
2861,lit_jav,10.26,78.39
2862,lit_jpn,15.74,81.36
2863,lit_kan,14.83,73.02
2864,lit_kat,17.13,75.97
2865,lit_kaz,14.92,79.73
2866,lit_khm,9.96,70.51
2867,lit_kir,12.16,77.77
2868,lit_kor,13.83,78.79
2869,lit_lao,15.62,73.23
2870,lit_lav,16.95,81.17
2871,lit_mal,15.36,74.57
2872,lit_mkd,17.44,78.94
2873,lit_msa,16.35,77.05
2874,lit_mya,9.74,77.18
2875,lit_nld,16.91,77.65
2876,lit_nob,15.32,78.74
2877,lit_npi,13.09,67.97
2878,lit_pan,15.17,70.72
2879,lit_pol,16.23,81.1
2880,lit_por,21.28,76.85
2881,lit_ron,19.7,78.59
2882,lit_rus,19.76,80.75
2883,lit_slk,16.4,80.35
2884,lit_slv,14.78,80.02
2885,lit_spa,16.36,75.05
2886,lit_srp,17.03,79.36
2887,lit_swe,19.79,79.07
2888,lit_swh,14.1,72.62
2889,lit_tam,16.82,79.17
2890,lit_tel,17.54,74.67
2891,lit_tgl,16.76,75.04
2892,lit_tha,24.22,77.65
2893,lit_tur,16.09,76.44
2894,lit_ukr,17.88,80.79
2895,lit_urd,13.01,70.83
2896,lit_uzb,15.21,80.19
2897,lit_vie,20.27,79.1
2898,lit_yue,16.52,79.44
2899,mal_afr,15.96,76.44
2900,mal_amh,9.82,73.38
2901,mal_ara,16.69,77.01
2902,mal_asm,8.54,70.39
2903,mal_azj,10.33,74.08
2904,mal_bel,12.24,79.41
2905,mal_ben,14.98,73.85
2906,mal_bos,14.1,80.75
2907,mal_bul,18.67,80.22
2908,mal_cat,18.2,77.2
2909,mal_ces,14.52,80.91
2910,mal_cmn,17.85,77.86
2911,mal_cym,14.3,74.17
2912,mal_dan,15.81,80.0
2913,mal_deu,16.04,75.77
2914,mal_ell,16.55,79.38
2915,mal_eng,20.83,80.0
2916,mal_est,12.64,81.08
2917,mal_fas,15.69,76.74
2918,mal_fin,13.64,81.5
2919,mal_fra,20.99,75.25
2920,mal_glg,14.45,76.99
2921,mal_guj,15.55,76.47
2922,mal_heb,16.15,77.21
2923,mal_hin,15.65,65.47
2924,mal_hrv,13.2,80.72
2925,mal_hun,13.25,76.02
2926,mal_hye,15.39,78.8
2927,mal_ind,16.29,80.71
2928,mal_isl,10.66,74.37
2929,mal_ita,15.04,77.74
2930,mal_jav,9.35,78.84
2931,mal_jpn,14.78,80.65
2932,mal_kan,15.65,75.84
2933,mal_kat,15.06,74.15
2934,mal_kaz,12.89,77.96
2935,mal_khm,9.64,70.53
2936,mal_kir,10.13,76.18
2937,mal_kor,13.12,78.92
2938,mal_lao,13.71,73.3
2939,mal_lav,14.0,79.81
2940,mal_lit,12.61,80.55
2941,mal_mkd,15.5,77.82
2942,mal_msa,14.13,79.15
2943,mal_mya,9.51,76.93
2944,mal_nld,15.01,78.24
2945,mal_nob,13.49,79.7
2946,mal_npi,12.99,67.22
2947,mal_pan,15.12,70.94
2948,mal_pol,13.75,80.24
2949,mal_por,19.1,78.28
2950,mal_ron,16.88,79.09
2951,mal_rus,16.76,80.16
2952,mal_slk,13.62,79.91
2953,mal_slv,13.37,79.31
2954,mal_spa,14.76,76.41
2955,mal_srp,14.65,78.3
2956,mal_swe,16.63,79.69
2957,mal_swh,12.68,74.74
2958,mal_tam,16.98,80.73
2959,mal_tel,18.31,76.89
2960,mal_tgl,15.04,76.9
2961,mal_tha,21.04,77.93
2962,mal_tur,15.13,76.69
2963,mal_ukr,15.19,80.17
2964,mal_urd,12.6,71.13
2965,mal_uzb,13.32,79.28
2966,mal_vie,17.77,78.74
2967,mal_yue,14.5,79.19
2968,mkd_afr,25.66,79.6
2969,mkd_amh,12.39,75.73
2970,mkd_ara,25.65,79.65
2971,mkd_asm,10.39,70.88
2972,mkd_azj,14.15,77.79
2973,mkd_bel,18.32,84.16
2974,mkd_ben,19.92,76.13
2975,mkd_bos,25.19,86.47
2976,mkd_bul,30.34,87.39
2977,mkd_cat,27.9,80.71
2978,mkd_ces,23.63,85.88
2979,mkd_cmn,23.99,82.55
2980,mkd_cym,22.12,74.84
2981,mkd_dan,27.03,84.03
2982,mkd_deu,26.41,80.34
2983,mkd_ell,25.09,83.54
2984,mkd_eng,33.84,83.1
2985,mkd_est,19.84,83.87
2986,mkd_fas,22.89,80.54
2987,mkd_fin,22.18,85.31
2988,mkd_fra,32.03,79.75
2989,mkd_glg,24.19,80.45
2990,mkd_guj,20.6,79.1
2991,mkd_heb,27.42,81.05
2992,mkd_hin,21.57,67.79
2993,mkd_hrv,23.16,86.07
2994,mkd_hun,21.15,81.4
2995,mkd_hye,22.22,81.24
2996,mkd_ind,26.88,84.56
2997,mkd_isl,16.83,77.68
2998,mkd_ita,24.3,82.49
2999,mkd_jav,13.82,81.22
3000,mkd_jpn,21.56,85.05
3001,mkd_kan,18.65,75.09
3002,mkd_kat,20.68,78.53
3003,mkd_kaz,19.03,83.74
3004,mkd_khm,12.02,71.9
3005,mkd_kir,14.77,80.38
3006,mkd_kor,17.79,82.52
3007,mkd_lao,19.64,76.22
3008,mkd_lav,21.11,84.36
3009,mkd_lit,20.95,84.98
3010,mkd_mal,19.83,77.04
3011,mkd_msa,22.75,81.77
3012,mkd_mya,11.55,78.14
3013,mkd_nld,23.39,82.01
3014,mkd_nob,21.29,83.07
3015,mkd_npi,17.14,70.73
3016,mkd_pan,20.12,73.03
3017,mkd_pol,22.01,84.95
3018,mkd_por,29.98,82.14
3019,mkd_ron,27.07,84.07
3020,mkd_rus,25.95,86.49
3021,mkd_slk,23.19,84.96
3022,mkd_slv,21.93,84.98
3023,mkd_spa,21.62,79.7
3024,mkd_srp,24.06,85.55
3025,mkd_swe,28.19,83.9
3026,mkd_swh,19.14,76.91
3027,mkd_tam,21.69,81.31
3028,mkd_tel,23.0,77.95
3029,mkd_tgl,22.37,79.02
3030,mkd_tha,29.52,81.8
3031,mkd_tur,21.31,80.2
3032,mkd_ukr,24.46,86.55
3033,mkd_urd,16.87,72.21
3034,mkd_uzb,19.39,82.67
3035,mkd_vie,26.93,83.9
3036,mkd_yue,20.92,83.64
3037,msa_afr,24.89,79.68
3038,msa_amh,13.0,77.55
3039,msa_ara,24.42,80.51
3040,msa_asm,10.81,74.5
3041,msa_azj,13.77,79.98
3042,msa_bel,17.33,83.03
3043,msa_ben,20.18,79.84
3044,msa_bos,22.35,85.67
3045,msa_bul,29.53,85.56
3046,msa_cat,26.69,80.9
3047,msa_ces,23.86,86.27
3048,msa_cmn,24.79,82.73
3049,msa_cym,22.52,77.01
3050,msa_dan,26.73,84.56
3051,msa_deu,25.44,80.85
3052,msa_ell,24.27,84.09
3053,msa_eng,33.62,83.98
3054,msa_est,19.18,84.55
3055,msa_fas,23.05,81.29
3056,msa_fin,20.7,85.85
3057,msa_fra,32.01,80.26
3058,msa_glg,22.13,80.98
3059,msa_guj,21.03,82.7
3060,msa_heb,25.14,81.27
3061,msa_hin,22.1,72.14
3062,msa_hrv,22.47,85.73
3063,msa_hun,20.72,82.79
3064,msa_hye,21.36,82.39
3065,msa_ind,25.5,86.9
3066,msa_isl,16.88,78.16
3067,msa_ita,22.49,82.1
3068,msa_jav,15.29,84.56
3069,msa_jpn,20.55,85.65
3070,msa_kan,19.03,79.46
3071,msa_kat,19.75,79.8
3072,msa_kaz,18.29,83.86
3073,msa_khm,13.49,74.77
3074,msa_kir,14.11,80.5
3075,msa_kor,18.24,84.1
3076,msa_lao,21.17,78.44
3077,msa_lav,21.68,84.65
3078,msa_lit,19.58,84.55
3079,msa_mal,20.05,80.69
3080,msa_mkd,23.03,83.4
3081,msa_mya,12.03,80.34
3082,msa_nld,21.13,82.14
3083,msa_nob,21.25,83.92
3084,msa_npi,17.34,74.73
3085,msa_pan,19.56,76.34
3086,msa_pol,19.35,84.71
3087,msa_por,29.88,82.67
3088,msa_ron,27.16,84.18
3089,msa_rus,25.44,84.67
3090,msa_slk,20.93,85.27
3091,msa_slv,19.28,84.44
3092,msa_spa,20.52,80.41
3093,msa_srp,23.33,83.81
3094,msa_swe,27.33,84.11
3095,msa_swh,20.27,79.05
3096,msa_tam,22.52,84.54
3097,msa_tel,23.88,80.77
3098,msa_tgl,22.68,81.02
3099,msa_tha,30.61,82.85
3100,msa_tur,21.99,82.9
3101,msa_ukr,23.55,84.94
3102,msa_urd,17.41,75.05
3103,msa_uzb,19.33,84.66
3104,msa_vie,27.6,84.01
3105,msa_yue,21.93,83.98
3106,mya_afr,1.66,50.61
3107,mya_amh,1.58,53.22
3108,mya_ara,1.71,50.53
3109,mya_asm,1.19,51.63
3110,mya_azj,0.71,47.73
3111,mya_bel,1.54,56.16
3112,mya_ben,1.82,48.72
3113,mya_bos,0.73,52.17
3114,mya_bul,1.66,51.93
3115,mya_cat,1.84,49.53
3116,mya_ces,0.73,52.37
3117,mya_cmn,1.66,48.04
3118,mya_cym,1.73,52.3
3119,mya_dan,1.06,50.63
3120,mya_deu,0.84,46.12
3121,mya_ell,2.02,53.18
3122,mya_eng,1.19,50.07
3123,mya_est,1.1,53.3
3124,mya_fas,1.62,47.2
3125,mya_fin,1.0,53.24
3126,mya_fra,1.58,45.45
3127,mya_glg,1.09,49.61
3128,mya_guj,1.94,52.47
3129,mya_heb,1.86,49.38
3130,mya_hin,1.68,39.9
3131,mya_hrv,0.9,52.23
3132,mya_hun,1.48,48.87
3133,mya_hye,2.15,53.13
3134,mya_ind,1.0,50.39
3135,mya_isl,0.98,51.77
3136,mya_ita,1.1,48.82
3137,mya_jav,0.83,57.26
3138,mya_jpn,1.45,51.76
3139,mya_kan,2.01,48.65
3140,mya_kat,2.07,49.49
3141,mya_kaz,1.27,52.99
3142,mya_khm,1.62,49.29
3143,mya_kir,1.2,53.38
3144,mya_kor,1.22,50.19
3145,mya_lao,1.77,49.97
3146,mya_lav,0.97,53.31
3147,mya_lit,0.83,53.93
3148,mya_mal,2.39,50.14
3149,mya_mkd,1.22,51.67
3150,mya_msa,0.96,49.38
3151,mya_nld,1.17,48.87
3152,mya_nob,0.89,51.02
3153,mya_npi,1.5,42.09
3154,mya_pan,1.87,48.59
3155,mya_pol,0.94,51.71
3156,mya_por,1.6,49.44
3157,mya_ron,1.15,49.25
3158,mya_rus,1.14,52.23
3159,mya_slk,0.8,50.7
3160,mya_slv,1.1,51.9
3161,mya_spa,1.41,48.45
3162,mya_srp,1.01,51.67
3163,mya_swe,1.0,50.23
3164,mya_swh,0.74,53.09
3165,mya_tam,1.99,54.0
3166,mya_tel,2.05,50.57
3167,mya_tgl,1.29,52.95
3168,mya_tha,3.0,48.46
3169,mya_tur,1.28,46.75
3170,mya_ukr,1.32,53.03
3171,mya_urd,1.55,46.78
3172,mya_uzb,1.36,56.06
3173,mya_vie,1.11,49.38
3174,mya_yue,1.37,50.44
3175,nld_afr,23.54,81.54
3176,nld_amh,12.21,76.61
3177,nld_ara,23.94,81.41
3178,nld_asm,10.24,73.21
3179,nld_azj,13.87,80.94
3180,nld_bel,18.28,84.19
3181,nld_ben,19.15,79.13
3182,nld_bos,22.4,86.82
3183,nld_bul,27.99,86.47
3184,nld_cat,26.64,81.46
3185,nld_ces,21.77,87.8
3186,nld_cmn,24.43,84.38
3187,nld_cym,21.02,76.43
3188,nld_dan,25.15,85.81
3189,nld_deu,24.97,82.89
3190,nld_ell,25.06,84.62
3191,nld_eng,30.35,84.02
3192,nld_est,18.04,86.89
3193,nld_fas,21.61,83.06
3194,nld_fin,21.68,87.53
3195,nld_fra,30.58,81.1
3196,nld_glg,22.29,81.67
3197,nld_guj,19.96,81.53
3198,nld_heb,25.92,83.33
3199,nld_hin,20.24,71.41
3200,nld_hrv,20.77,86.9
3201,nld_hun,20.79,83.94
3202,nld_hye,20.39,84.0
3203,nld_ind,24.63,86.2
3204,nld_isl,15.73,78.97
3205,nld_ita,23.54,83.58
3206,nld_jav,12.66,82.01
3207,nld_jpn,19.82,86.87
3208,nld_kan,18.76,79.17
3209,nld_kat,20.3,80.87
3210,nld_kaz,17.01,84.44
3211,nld_khm,13.39,74.76
3212,nld_kir,14.78,81.12
3213,nld_kor,16.66,84.37
3214,nld_lao,19.62,77.79
3215,nld_lav,19.96,85.64
3216,nld_lit,18.72,85.49
3217,nld_mal,19.48,80.38
3218,nld_mkd,23.07,84.26
3219,nld_msa,21.18,83.06
3220,nld_mya,13.0,80.22
3221,nld_nob,20.81,84.93
3222,nld_npi,16.61,73.65
3223,nld_pan,18.98,76.04
3224,nld_pol,22.1,87.2
3225,nld_por,27.44,83.25
3226,nld_ron,25.67,85.59
3227,nld_rus,24.71,85.71
3228,nld_slk,21.13,87.23
3229,nld_slv,20.03,85.51
3230,nld_spa,21.51,80.98
3231,nld_srp,22.6,84.34
3232,nld_swe,25.77,85.26
3233,nld_swh,18.42,77.04
3234,nld_tam,20.92,84.22
3235,nld_tel,22.35,79.61
3236,nld_tgl,21.84,80.21
3237,nld_tha,29.67,83.25
3238,nld_tur,20.97,83.13
3239,nld_ukr,22.74,86.18
3240,nld_urd,16.3,75.86
3241,nld_uzb,18.17,84.49
3242,nld_vie,26.22,85.26
3243,nld_yue,20.99,85.01
3244,nob_afr,26.67,80.52
3245,nob_amh,12.46,77.75
3246,nob_ara,25.44,81.76
3247,nob_asm,10.14,74.04
3248,nob_azj,14.4,81.03
3249,nob_bel,18.11,83.26
3250,nob_ben,20.6,80.34
3251,nob_bos,23.88,86.8
3252,nob_bul,31.4,86.95
3253,nob_cat,29.5,82.12
3254,nob_ces,24.23,87.71
3255,nob_cmn,26.61,84.18
3256,nob_cym,23.55,76.38
3257,nob_dan,26.86,86.1
3258,nob_deu,27.5,82.73
3259,nob_ell,24.81,85.02
3260,nob_eng,36.14,85.27
3261,nob_est,20.0,86.45
3262,nob_fas,24.55,83.48
3263,nob_fin,22.1,87.61
3264,nob_fra,32.99,81.44
3265,nob_glg,25.51,82.05
3266,nob_guj,21.54,82.77
3267,nob_heb,27.71,83.46
3268,nob_hin,22.7,72.37
3269,nob_hrv,21.9,86.66
3270,nob_hun,21.29,83.85
3271,nob_hye,22.81,84.45
3272,nob_ind,27.48,86.52
3273,nob_isl,17.13,78.95
3274,nob_ita,24.26,84.03
3275,nob_jav,15.35,83.15
3276,nob_jpn,22.73,87.19
3277,nob_kan,19.97,79.29
3278,nob_kat,20.45,80.66
3279,nob_kaz,19.23,84.37
3280,nob_khm,13.51,76.02
3281,nob_kir,15.99,81.69
3282,nob_kor,19.0,85.14
3283,nob_lao,19.68,79.06
3284,nob_lav,22.01,85.91
3285,nob_lit,21.01,86.12
3286,nob_mal,19.67,80.8
3287,nob_mkd,25.48,85.06
3288,nob_msa,23.47,84.28
3289,nob_mya,11.84,80.83
3290,nob_nld,24.03,83.51
3291,nob_npi,17.35,75.26
3292,nob_pan,20.09,76.45
3293,nob_pol,21.82,86.09
3294,nob_por,31.08,83.68
3295,nob_ron,29.27,85.53
3296,nob_rus,26.5,85.39
3297,nob_slk,22.64,86.32
3298,nob_slv,21.22,85.69
3299,nob_spa,23.23,81.09
3300,nob_srp,24.82,84.76
3301,nob_swe,31.81,86.65
3302,nob_swh,21.29,78.56
3303,nob_tam,21.77,84.6
3304,nob_tel,24.35,80.87
3305,nob_tgl,22.18,80.49
3306,nob_tha,31.55,84.33
3307,nob_tur,23.56,83.44
3308,nob_ukr,24.45,85.41
3309,nob_urd,17.46,76.1
3310,nob_uzb,19.76,85.07
3311,nob_vie,28.51,85.51
3312,nob_yue,22.1,84.92
